Year,NOC,Total,is_host,host_boost,host_boost_log,career_avg,delta_last,gdp_pc,gdp_pc_log,efficiency
1920,BAH,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BAH,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BAH,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BAH,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BAH,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BAH,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BAH,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BAH,1.0,0,0.0,0.0,0.0,1.0,,,
1960,BAH,0.0,0,0.0,0.0,0.07692307692307693,-1.0,,,
1964,BAH,1.0,0,0.0,0.0,0.07142857142857142,1.0,,,
1968,BAH,0.0,0,0.0,0.0,0.13333333333333333,-1.0,,,
1972,BAH,0.0,0,0.0,0.0,0.125,0.0,,,
1976,BAH,0.0,0,0.0,0.0,0.11764705882352941,0.0,,,
1980,BAH,0.0,0,0.0,0.0,0.1111111111111111,0.0,,,
1984,BAH,0.0,0,0.0,0.0,0.10526315789473684,0.0,,,
1988,BAH,0.0,0,0.0,0.0,0.1,0.0,,,
1992,BAH,1.0,0,0.0,0.0,0.09523809523809523,1.0,,,
1996,BAH,1.0,0,0.0,0.0,0.13636363636363635,0.0,,,
2000,BAH,3.0,0,0.0,0.0,0.17391304347826086,2.0,,,
2004,BAH,2.0,0,0.0,0.0,0.2916666666666667,-1.0,,,
2008,BAH,2.0,0,0.0,0.0,0.36,0.0,,,
2012,BAH,1.0,0,0.0,0.0,0.4230769230769231,-1.0,,,
2016,BAH,2.0,0,0.0,0.0,0.4444444444444444,1.0,,,
2020,BAH,2.0,0,0.0,0.0,0.5,0.0,,,
2024,BAH,0.0,0,0.0,0.0,0.5517241379310345,-2.0,,,
1896,BAN,0.0,0,0.0,0.0,0.5333333333333333,0.0,,,
1900,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1964,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1968,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1972,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1976,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1980,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1984,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1988,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1992,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1996,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
2000,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
2004,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
2008,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
2012,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
2016,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
2020,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
2024,BAN,0.0,0,0.0,0.0,0.0,0.0,,,
1896,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1900,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1964,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1968,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1972,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1976,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1980,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1984,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1988,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1992,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
1996,BAR,0.0,0,0.0,0.0,0.0,0.0,,,
2000,BAR,1.0,0,0.0,0.0,0.0,1.0,,,
2004,BAR,0.0,0,0.0,0.0,0.041666666666666664,-1.0,,,
2008,BAR,0.0,0,0.0,0.0,0.04,0.0,,,
2012,BAR,0.0,0,0.0,0.0,0.038461538461538464,0.0,,,
2016,BAR,0.0,0,0.0,0.0,0.037037037037037035,0.0,,,
2020,BAR,0.0,0,0.0,0.0,0.03571428571428571,0.0,,,
2024,BAR,0.0,0,0.0,0.0,0.034482758620689655,0.0,,,
1896,BDI,0.0,0,0.0,0.0,0.03333333333333333,0.0,,,
1900,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BDI,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BDI,0.0,0,0.0,0.0,0.0,0.0,70.9051000304602,4.261342363679682,0.0
1964,BDI,0.0,0,0.0,0.0,0.0,0.0,85.3337286665685,4.446569788612071,0.0
1968,BDI,0.0,0,0.0,0.0,0.0,0.0,54.1949782672812,3.992588252257968,0.0
1972,BDI,0.0,0,0.0,0.0,0.0,0.0,68.2321917909931,4.222916473878626,0.0
1976,BDI,0.0,0,0.0,0.0,0.0,0.0,115.492131774523,4.749202404477057,0.0
1980,BDI,0.0,0,0.0,0.0,0.0,0.0,209.805736668168,5.346182039097274,0.0
1984,BDI,0.0,0,0.0,0.0,0.0,0.0,200.375711827241,5.300194163398721,0.0
1988,BDI,0.0,0,0.0,0.0,0.0,0.0,201.740400815807,5.306981726418644,0.0
1992,BDI,0.0,0,0.0,0.0,0.0,0.0,184.868970456447,5.2196473063352,0.0
1996,BDI,1.0,0,0.0,0.0,0.0,1.0,143.156741187159,4.963940122207322,0.20145287319769858
2000,BDI,0.0,0,0.0,0.0,0.043478260869565216,-1.0,134.537861752389,4.90184565944596,0.0
2004,BDI,0.0,0,0.0,0.0,0.041666666666666664,0.0,125.194965184533,4.82987224367634,0.0
2008,BDI,0.0,0,0.0,0.0,0.04,0.0,189.502074570768,5.244399972065554,0.0
2012,BDI,0.0,0,0.0,0.0,0.038461538461538464,0.0,231.098787811507,5.442845271968037,0.0
2016,BDI,1.0,0,0.0,0.0,0.037037037037037035,1.0,232.937812100153,5.4507715170836155,0.1834602673889073
2020,BDI,0.0,0,0.0,0.0,0.07142857142857142,-1.0,255.8324539389,5.544522753414957,0.0
2024,BDI,0.0,0,0.0,0.0,0.06896551724137931,0.0,219.424830882698,5.391009717748469,0.0
1896,BEL,0.0,0,0.0,0.0,0.06666666666666667,0.0,,,
1900,BEL,18.0,0,0.0,0.0,0.0,18.0,,,
1904,BEL,0.0,0,0.0,0.0,9.0,-18.0,,,
1908,BEL,8.0,0,0.0,0.0,6.0,8.0,,,
1912,BEL,6.0,0,0.0,0.0,6.5,-2.0,,,
1920,BEL,42.0,1,34.0,6.074521377034666,6.4,36.0,,,
1924,BEL,14.0,0,0.0,0.0,12.333333333333334,-28.0,,,
1928,BEL,4.0,0,0.0,0.0,12.571428571428571,-10.0,,,
1932,BEL,1.0,0,0.0,0.0,11.5,-3.0,,,
1936,BEL,3.0,0,0.0,0.0,10.333333333333334,2.0,,,
1948,BEL,9.0,0,0.0,0.0,9.6,6.0,,,
1952,BEL,4.0,0,0.0,0.0,9.545454545454545,-5.0,,,
1956,BEL,2.0,0,0.0,0.0,9.083333333333334,-2.0,,,
1960,BEL,4.0,0,0.0,0.0,8.538461538461538,2.0,1290.28607216192,7.16261923413613,0.5584549267866299
1964,BEL,3.0,0,0.0,0.0,8.214285714285714,-1.0,1724.01894179056,7.452413438280774,0.40255415575710213
1968,BEL,2.0,0,0.0,0.0,7.866666666666666,-1.0,2251.31575906782,7.719270106088135,0.25909185357079473
1972,BEL,2.0,0,0.0,0.0,7.5,0.0,3831.63189999433,8.251046074976307,0.24239350766269271
1976,BEL,6.0,0,0.0,0.0,7.176470588235294,4.0,7243.04734119583,8.887797300304827,0.6750829026888604
1980,BEL,1.0,0,0.0,0.0,7.111111111111111,-5.0,12864.0025661396,9.462188190900973,0.10568379954243774
1984,BEL,4.0,0,0.0,0.0,6.7894736842105265,3.0,8457.26880316374,9.042781563971879,0.4423417696980255
1988,BEL,2.0,0,0.0,0.0,6.65,-2.0,16391.093827791,9.704493407021156,0.2060900982789075
1992,BEL,3.0,0,0.0,0.0,6.428571428571429,1.0,23372.619171015,10.059320495323036,0.2982308796498546
1996,BEL,6.0,0,0.0,0.0,6.2727272727272725,3.0,27489.5551770488,10.221561399764234,0.5869944683929007
2000,BEL,5.0,0,0.0,0.0,6.260869565217392,-1.0,23098.8865077401,10.047539692219942,0.4976342620344783
2004,BEL,3.0,0,0.0,0.0,6.208333333333333,-2.0,35429.4077933344,10.475297482883086,0.286388048158258
2008,BEL,2.0,0,0.0,0.0,6.08,-1.0,48303.397956286,10.785257188227966,0.18543832243360744
2012,BEL,3.0,0,0.0,0.0,5.923076923076923,1.0,44874.1709182123,10.711617650259736,0.2800697427738429
2016,BEL,6.0,0,0.0,0.0,5.814814814814815,3.0,41854.5498296444,10.641955787562523,0.563806138624662
2020,BEL,7.0,0,0.0,0.0,5.821428571428571,1.0,45906.2875805246,10.734357370992296,0.6521116968693685
2024,BEL,8.0,0,0.0,0.0,5.862068965517241,1.0,56614.5679499036,10.94402161534754,0.7309927082728949
1896,BEN,0.0,0,0.0,0.0,5.933333333333334,0.0,,,
1900,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BEN,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BEN,0.0,0,0.0,0.0,0.0,0.0,89.8569246539715,4.498218679307999,0.0
1964,BEN,0.0,0,0.0,0.0,0.0,0.0,99.7850246017255,4.60301811796725,0.0
1968,BEN,0.0,0,0.0,0.0,0.0,0.0,111.211494175445,4.7114337413617955,0.0
1972,BEN,0.0,0,0.0,0.0,0.0,0.0,127.927157014331,4.851461016103279,0.0
1976,BEN,0.0,0,0.0,0.0,0.0,0.0,197.726361142541,5.286884060400201,0.0
1980,BEN,0.0,0,0.0,0.0,0.0,0.0,358.003054209903,5.880541517676887,0.0
1984,BEN,0.0,0,0.0,0.0,0.0,0.0,238.574457355381,5.4746814517764975,0.0
1988,BEN,0.0,0,0.0,0.0,0.0,0.0,326.179757700303,5.787448633388049,0.0
1992,BEN,0.0,0,0.0,0.0,0.0,0.0,301.77329696287,5.709676063170952,0.0
1996,BEN,0.0,0,0.0,0.0,0.0,0.0,369.394384135736,5.911864864985084,0.0
2000,BEN,0.0,0,0.0,0.0,0.0,0.0,487.424141384242,6.189134670912872,0.0
2004,BEN,0.0,0,0.0,0.0,0.0,0.0,758.695803786371,6.631600911534442,0.0
2008,BEN,0.0,0,0.0,0.0,0.0,0.0,1060.60254502099,6.966592464305082,0.0
2012,BEN,0.0,0,0.0,0.0,0.0,0.0,1071.5258366283,6.976838927201836,0.0
2016,BEN,0.0,0,0.0,0.0,0.0,0.0,1010.5338961993,6.918234080268521,0.0
2020,BEN,0.0,0,0.0,0.0,0.0,0.0,1200.19426557789,7.090238710655221,0.0
2024,BEN,0.0,0,0.0,0.0,0.0,0.0,1485.38018885134,7.303426037897931,0.0
1896,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1900,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1964,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1968,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1972,BER,0.0,0,0.0,0.0,0.0,0.0,,,
1976,BER,1.0,0,0.0,0.0,0.0,1.0,,,
1980,BER,0.0,0,0.0,0.0,0.05555555555555555,-1.0,,,
1984,BER,0.0,0,0.0,0.0,0.05263157894736842,0.0,,,
1988,BER,0.0,0,0.0,0.0,0.05,0.0,,,
1992,BER,0.0,0,0.0,0.0,0.047619047619047616,0.0,,,
1996,BER,0.0,0,0.0,0.0,0.045454545454545456,0.0,,,
2000,BER,0.0,0,0.0,0.0,0.043478260869565216,0.0,,,
2004,BER,0.0,0,0.0,0.0,0.041666666666666664,0.0,,,
2008,BER,0.0,0,0.0,0.0,0.04,0.0,,,
2012,BER,0.0,0,0.0,0.0,0.038461538461538464,0.0,,,
2016,BER,0.0,0,0.0,0.0,0.037037037037037035,0.0,,,
2020,BER,1.0,0,0.0,0.0,0.03571428571428571,1.0,,,
2024,BER,0.0,0,0.0,0.0,0.06896551724137931,-1.0,,,
1896,BHU,0.0,0,0.0,0.0,0.06666666666666667,0.0,,,
1900,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1964,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1968,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1972,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1976,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1980,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1984,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1988,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1992,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1996,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
2000,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
2004,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
2008,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
2012,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
2016,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
2020,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
2024,BHU,0.0,0,0.0,0.0,0.0,0.0,,,
1896,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1900,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1964,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1968,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1972,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1976,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1980,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1984,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1988,BIH,0.0,0,0.0,0.0,0.0,0.0,,,
1992,BIH,0.0,0,0.0,0.0,0.0,0.0,1118.17569934079,7.019453796412914,0.0
1996,BIH,0.0,0,0.0,0.0,0.0,0.0,718.933797141505,6.57776927718344,0.0
2000,BIH,0.0,0,0.0,0.0,0.0,0.0,1338.48059636261,7.199290366301435,0.0
2004,BIH,0.0,0,0.0,0.0,0.0,0.0,2452.6860917386,7.804939066945649,0.0
2008,BIH,0.0,0,0.0,0.0,0.0,0.0,4841.69311934649,8.485019756585405,0.0
2012,BIH,0.0,0,0.0,0.0,0.0,0.0,4693.78899115381,8.453995422514705,0.0
2016,BIH,0.0,0,0.0,0.0,0.0,0.0,4928.5665903114,8.502803472287708,0.0
2020,BIH,0.0,0,0.0,0.0,0.0,0.0,6130.31187968266,8.721000905235165,0.0
2024,BIH,0.0,0,0.0,0.0,0.0,0.0,9358.78768951134,9.1440710407318,0.0
1896,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1900,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1964,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1968,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1972,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1976,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1980,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1984,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1988,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1992,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1996,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
2000,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
2004,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
2008,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
2012,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
2016,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
2020,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
2024,BIZ,0.0,0,0.0,0.0,0.0,0.0,,,
1896,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1900,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1964,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1968,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1972,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1976,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1980,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1984,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1988,BLR,0.0,0,0.0,0.0,0.0,0.0,,,
1992,BLR,0.0,0,0.0,0.0,0.0,0.0,1658.08641281239,7.413419453041806,0.0
1996,BLR,15.0,0,0.0,0.0,0.0,15.0,1427.26896385327,7.26351808174385,2.065114980260192
2000,BLR,17.0,0,0.0,0.0,0.6521739130434783,2.0,1276.2880341,7.15171117048438,2.377053490381464
2004,BLR,13.0,0,0.0,0.0,1.3333333333333333,-4.0,2378.33700470129,7.774156784914218,1.672207077843677
2008,BLR,18.0,0,0.0,0.0,1.8,5.0,6376.17569162063,8.760323775237941,2.054718576826928
2012,BLR,12.0,0,0.0,0.0,2.423076923076923,-6.0,6953.21591683101,8.846959553382286,1.3563981984536455
2016,BLR,9.0,0,0.0,0.0,2.7777777777777777,-3.0,5039.77560949445,8.525116838148579,1.0557040062754792
2020,BLR,7.0,0,0.0,0.0,3.0,-2.0,6542.85579976768,8.78612901577126,0.7967103587296377
2024,BLR,0.0,0,0.0,0.0,3.1379310344827585,-7.0,8317.63399913792,9.026133118269371,0.0
1896,BOH,0.0,0,0.0,0.0,3.033333333333333,0.0,,,
1900,BOH,3.0,0,0.0,0.0,0.0,3.0,,,
1904,BOH,0.0,0,0.0,0.0,1.5,-3.0,,,
1908,BOH,2.0,0,0.0,0.0,1.0,2.0,,,
1912,BOH,0.0,0,0.0,0.0,1.25,-2.0,,,
1920,BOH,0.0,0,0.0,0.0,1.0,0.0,,,
1924,BOH,0.0,0,0.0,0.0,0.8333333333333334,0.0,,,
1928,BOH,0.0,0,0.0,0.0,0.7142857142857143,0.0,,,
1932,BOH,0.0,0,0.0,0.0,0.625,0.0,,,
1936,BOH,0.0,0,0.0,0.0,0.5555555555555556,0.0,,,
1948,BOH,0.0,0,0.0,0.0,0.5,0.0,,,
1952,BOH,0.0,0,0.0,0.0,0.45454545454545453,0.0,,,
1956,BOH,0.0,0,0.0,0.0,0.4166666666666667,0.0,,,
1960,BOH,0.0,0,0.0,0.0,0.38461538461538464,0.0,,,
1964,BOH,0.0,0,0.0,0.0,0.35714285714285715,0.0,,,
1968,BOH,0.0,0,0.0,0.0,0.3333333333333333,0.0,,,
1972,BOH,0.0,0,0.0,0.0,0.3125,0.0,,,
1976,BOH,0.0,0,0.0,0.0,0.29411764705882354,0.0,,,
1980,BOH,0.0,0,0.0,0.0,0.2777777777777778,0.0,,,
1984,BOH,0.0,0,0.0,0.0,0.2631578947368421,0.0,,,
1988,BOH,0.0,0,0.0,0.0,0.25,0.0,,,
1992,BOH,0.0,0,0.0,0.0,0.23809523809523808,0.0,,,
1996,BOH,0.0,0,0.0,0.0,0.22727272727272727,0.0,,,
2000,BOH,0.0,0,0.0,0.0,0.21739130434782608,0.0,,,
2004,BOH,0.0,0,0.0,0.0,0.20833333333333334,0.0,,,
2008,BOH,0.0,0,0.0,0.0,0.2,0.0,,,
2012,BOH,0.0,0,0.0,0.0,0.19230769230769232,0.0,,,
2016,BOH,0.0,0,0.0,0.0,0.18518518518518517,0.0,,,
2020,BOH,0.0,0,0.0,0.0,0.17857142857142858,0.0,,,
2024,BOH,0.0,0,0.0,0.0,0.1724137931034483,0.0,,,
1896,BOL,0.0,0,0.0,0.0,0.16666666666666666,0.0,,,
1900,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1904,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1908,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1912,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1920,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1924,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1928,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1932,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1936,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1948,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1952,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1956,BOL,0.0,0,0.0,0.0,0.0,0.0,,,
1960,BOL,0.0,0,0.0,0.0,0.0,0.0,101.833417024987,4.623338311792502,0.0
1964,BOL,0.0,0,0.0,0.0,0.0,0.0,135.228463817406,4.906965672644113,0.0
1968,BOL,0.0,0,0.0,0.0,0.0,0.0,195.471270062333,5.2754134124234,0.0
1972,BOL,0.0,0,0.0,0.0,0.0,0.0,261.949887081198,5.568153214784076,0.0
1976,BOL,0.0,0,0.0,0.0,0.0,0.0,519.734821066353,6.253318722014128,0.0
1980,BOL,0.0,0,0.0,0.0,0.0,0.0,787.907344889279,6.669380500316682,0.0
1984,BOL,0.0,0,0.0,0.0,0.0,0.0,982.109656770748,6.889702968892852,0.0
1988,BOL,0.0,0,0.0,0.0,0.0,0.0,672.607268146683,6.511161605293998,0.0
1992,BOL,0.0,0,0.0,0.0,0.0,0.0,759.57113496365,6.63275397790495,0.0
